,Unnamed: 0,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,phase,prompt,real_world,typical_goal,task
244,244,23,1,"""",110672,survey-text,7,801500,12,60edecb2a22d916d2ed4a6f9,60ef46d2c9bf9e42a54cc3ab,5f938b221caf5917564aca02,60ef46d2c9bf9e42a54cc3ab,"{""Plan"":""Bang on the door to try and get the nearest person's attention. Tell them to get help. If not, get help yourself by pulling out your cell phone and calling 911. After awhile, cops should come and free you from the closet. If they don't then try lockpicking. If you don't know how to lockpick, try to find a screwdriver inside of the closet and unscrew the handle.""}","""",test,Escape from inside a locked custodial closet.,"""","""","generate, unconstrained"
245,245,23,1,"""",62561,survey-text,8,864064,12,60edecb2a22d916d2ed4a6f9,60ef46d2c9bf9e42a54cc3ab,5f938b221caf5917564aca02,60ef46d2c9bf9e42a54cc3ab,"{""Plan"":""Lie on your back in order to float, and try to find something to grab onto so you can pull yourself out. If not, then kick slowly to propel yourself out of the quicksand.""}","""",test,Escape quicksand.,"""","""","generate, unconstrained"
246,246,23,1,"""",247229,survey-text,9,1111296,12,60edecb2a22d916d2ed4a6f9,60ef46d2c9bf9e42a54cc3ab,5f938b221caf5917564aca02,60ef46d2c9bf9e42a54cc3ab,"{""Plan"":""Hire a team of 1000 people to work on the float with you. Brainstorm a well-known mascot of a cartoon to construct, then figure out how to construct plastic together to form the mascot's distinct shape. After that, you and your people get to work, and use a bunch of balloon inflaters to blow it up. Then, you make a stunt team out of the most athletic of your troupe and dazzle the crowd at the Macy's Day Parade.""}","""",test,Build a float to dazzle the crowd at the Macy's Day Parade.,"""","""","generate, unconstrained"
247,247,23,1,"[{""page_index"":0,""viewing_time"":3338},{""page_index"":1,""viewing_time"":12398}]",15736,instructions,10,1127033,12,60edecb2a22d916d2ed4a6f9,60ef46d2c9bf9e42a54cc3ab,5f938b221caf5917564aca02,60ef46d2c9bf9e42a54cc3ab,"""","""","""","""","""","""",""""
248,248,23,1,"""",6364,survey-multi-choice,11,1133400,12,60edecb2a22d916d2ed4a6f9,60ef46d2c9bf9e42a54cc3ab,5f938b221caf5917564aca02,60ef46d2c9bf9e42a54cc3ab,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""",""""
249,249,23,1,"[{""page_index"":0,""viewing_time"":1938}]",1938,instructions,12,1135339,12,60edecb2a22d916d2ed4a6f9,60ef46d2c9bf9e42a54cc3ab,5f938b221caf5917564aca02,60ef46d2c9bf9e42a54cc3ab,"""","""","""","""","""","""",""""
250,250,23,1,"""",12065,survey-likert,13,1147407,12,60edecb2a22d916d2ed4a6f9,60ef46d2c9bf9e42a54cc3ab,5f938b221caf5917564aca02,60ef46d2c9bf9e42a54cc3ab,"{""freq"":1}",[0],test,"""","""","""",""""
251,251,23,1,"""",12023,survey-likert,14,1159431,12,60edecb2a22d916d2ed4a6f9,60ef46d2c9bf9e42a54cc3ab,5f938b221caf5917564aca02,60ef46d2c9bf9e42a54cc3ab,"{""freq"":3}",[0],test,"""","""","""",""""
252,252,23,1,"""",5759,survey-likert,15,1165193,12,60edecb2a22d916d2ed4a6f9,60ef46d2c9bf9e42a54cc3ab,5f938b221caf5917564aca02,60ef46d2c9bf9e42a54cc3ab,"{""freq"":3}",[0],test,"""","""","""",""""
253,253,23,1,"""",8522,survey-likert,16,1173716,12,60edecb2a22d916d2ed4a6f9,60ef46d2c9bf9e42a54cc3ab,5f938b221caf5917564aca02,60ef46d2c9bf9e42a54cc3ab,"{""freq"":2}",[0],test,"""","""","""",""""
254,254,23,1,"""",4757,survey-likert,17,1178475,12,60edecb2a22d916d2ed4a6f9,60ef46d2c9bf9e42a54cc3ab,5f938b221caf5917564aca02,60ef46d2c9bf9e42a54cc3ab,"{""freq"":3}",[0],test,"""","""","""",""""
255,255,23,1,"""",15702,survey-likert,18,1194181,12,60edecb2a22d916d2ed4a6f9,60ef46d2c9bf9e42a54cc3ab,5f938b221caf5917564aca02,60ef46d2c9bf9e42a54cc3ab,"{""freq"":4}",[0],test,"""","""","""",""""
256,256,23,1,"""",6855,survey-likert,19,1201038,12,60edecb2a22d916d2ed4a6f9,60ef46d2c9bf9e42a54cc3ab,5f938b221caf5917564aca02,60ef46d2c9bf9e42a54cc3ab,"{""freq"":4}",[0],test,"""","""","""",""""
257,257,23,1,"""",30551,survey-text,20,1231592,12,60edecb2a22d916d2ed4a6f9,60ef46d2c9bf9e42a54cc3ab,5f938b221caf5917564aca02,60ef46d2c9bf9e42a54cc3ab,"{""Q0"":""10"",""Q1"":""8"",""Q2"":""10"",""Q3"":""5"",""Q4"":""}","""","""","""","""","""",""""
258,279,29,2,"[{""page_index"":0,""viewing_time"":10785.939999999755},{""page_index"":1,""viewing_time"":4816.765000000487},{""page_index"":2,""viewing_time"":8694.359999999506},{""page_index"":3,""viewing_time"":7131.595000000743},{""page_index"":4,""viewing_time"":1870.1249999994616}]",33301.505,instructions,0,33340,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"""","""","""","""","""","""",""""
259,280,29,2,"""",8729.42,survey-multi-choice,1,42082,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text.""}","[0,1]","""","""","""","""",""""
260,281,29,2,"[{""page_index"":0,""viewing_time"":1290.6250000005457}]",1291.29,instructions,2,43378,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"""","""","""","""","""","""",""""
261,282,29,2,"""",58445.155,survey-text,3,101851,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""Plan"":""Make sure to stock up on ice and to keep a good cooler and a deep freezer. To always stay hydrated. Stock up on bottled water.""}","""",test,Cool down in a record-breaking heat wave.,"""","""","generate, unconstrained"
262,283,29,2,"""",44437.22,survey-text,4,146298,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""Plan"":""I would cause a distraction from the principal or anyone in charge and have someone help steal it during a class hours.""}","""",test,Steal the championship trophy from behind your school's award case.,"""","""","generate, unconstrained"
263,284,29,2,"""",28831.49,survey-text,5,175145,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""Plan"":""I will plan to carry water for hydration and a leash then plan my route to exit.""}","""",test,Take your dog for a walk.,"""","""","generate, unconstrained"
264,285,29,2,"""",96597.56,survey-text,6,271754,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""Plan"":""I will make a list of high traffic sources to have signs and put out flyers. Hire people to send notes or flyers to houses. Get so much advertisement billboards so people will notice everyday.""}","""",test,Help your local town mayor win re-election.,"""","""","generate, unconstrained"
265,286,29,2,"""",87984.28,survey-text,7,359760,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""Plan"":""Start by searching the materials used for shoes. buy those materials and find a video that shows step by step demonstration to making a shoe. There will be trial and error but keep practicing to get the perfect shoe.""}","""",test,Make a pair of new shoes.,"""","""","generate, unconstrained"
266,287,29,2,"""",35151.965,survey-text,8,394919,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""Plan"":""Gather gear for the game and decide on a time to start. Arrive on time and play""}","""",test,Play baseball with your friends.,"""","""","generate, unconstrained"
267,288,29,2,"""",29332.73,survey-text,9,424260,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""Plan"":""The easiest way would be a crane but it would be costly.""}","""",test,Get your sofa onto the roof of your house.,"""","""","generate, unconstrained"
268,289,29,2,"[{""page_index"":0,""viewing_time"":2377.480000000098},{""page_index"":1,""viewing_time"":13216.244999999588}]",15594.78,instructions,10,439856,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"""","""","""","""","""","""",""""
269,290,29,2,"""",15030.62,survey-multi-choice,11,454894,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By writing text.""}","[0,1]","""","""","""","""",""""
270,291,29,2,"[{""page_index"":0,""viewing_time"":1209.6550000005518},{""page_index"":1,""viewing_time"":4834.799999999639}]",6045.065,instructions,12,460941,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"""","""","""","""","""","""",""""
271,292,29,2,"""",4470.115,survey-multi-choice,13,465418,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""",""""
272,293,29,2,"[{""page_index"":0,""viewing_time"":58043.24999999971}]",58043.83,instructions,14,523464,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"""","""","""","""","""","""",""""
273,294,29,2,"""",11531.63,survey-likert,15,535005,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""freq"":2}",[0],test,"""","""","""",""""
274,295,29,2,"""",5508.375,survey-likert,16,540518,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""freq"":5}",[0],test,"""","""","""",""""
275,296,29,2,"""",2712.825,survey-likert,17,543243,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""freq"":0}",[0],test,"""","""","""",""""
276,297,29,2,"""",37300.855,survey-likert,18,580550,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""freq"":1}",[0],test,"""","""","""",""""
277,298,29,2,"""",8578.24,survey-likert,19,589136,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""freq"":2}",[0],test,"""","""","""",""""
278,299,29,2,"""",2651.445,survey-likert,20,591795,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""freq"":2}",[0],test,"""","""","""",""""
279,300,29,2,"""",6582.45,survey-likert,21,598386,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""freq"":4}",[0],test,"""","""","""",""""
280,301,29,2,"""",22938.73,survey-text,22,621335,1,60edecb2a22d916d2ed4a6f9,60ef5106107b4758c392e192,5b9c8730cc5dd000016637d9,60ef5106107b4758c392e192,"{""Q0"":""10"",""Q1"":""2"",""Q2"":""3"",""Q3"":""1"",""Q4"":""}","""","""","""","""","""",""""
281,302,3,1,"[{""page_index"":0,""viewing_time"":8775.710000190884},{""page_index"":1,""viewing_time"":11123.334999894723},{""page_index"":2,""viewing_time"":899458.520000102},{""page_index"":3,""viewing_time"":13911.444999976084},{""page_index"":4,""viewing_time"":1483.4600000176579}]",934754.73,instructions,0,934800,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"""","""","""","""","""","""",""""
282,303,3,1,"""",11711.23,survey-multi-choice,1,946519,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text.""}","[0,1]","""","""","""","""",""""
283,304,3,1,"[{""page_index"":0,""viewing_time"":2222.7549999952316}]",2223.03,instructions,2,948744,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"""","""","""","""","""","""",""""
284,305,3,1,"""",130035.795,survey-text,3,1078797,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"{""Plan"":""In order to bake a cake, first, you need to select a recipe for the cake you wish to make. After selecting your recipe, make a list of required ingredients. Gather your ingredients and tools such as measuring cups and spoons, scales if using, baking pan and paper etc. Follow the steps in the recipe to prepare your cake batter. Bake the cake in your prepared oven. Take a picture of your cake to remember the moment!""}","""",test,Bake a cake.,"""","""","generate, unconstrained"
285,306,3,1,"""",165444.96,survey-text,4,1244265,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"{""Plan"":""Procure a flat bed trailer, this will be the base of the float.\nDecide on the theme of your float. Make a sketch of what the finished product will look like, taking special note of what materials you will use for each part of the float.\nRecruit a few friends to help make the float.\nStart to build the float using your gathered materials.\nDon't forget to add a celebrity to ride on your float, Marvel superheroes are very in right now so try to grab Scarlett Johansen.\nEnjoy the parade!""}","""",test,Build a float to dazzle the crowd at the Macy's Day Parade.,"""","""","generate, unconstrained"
286,307,3,1,"""",184797.545,survey-text,5,1429078,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"{""Plan"":""Gather your materials, paint and brushes along with cleaning supplies.\nClean the fence first, repair and sand where needed.\nPaint the face of the fence, one bar at a time using even and smooth strokes. \nMusic will help the process go a bit faster.\nKeep painting until the faces of each bar has a good first, even coat. \nMove to the back of the fence, taking special note of the support braces so as to not gather globs of paint.\nContinue the painting process until the first coat has been applied to the front and back of the fence.\nDrink lemonade.\nRepeat the process with a second coat.\nEnjoy the painted fence!""}","""",test,Paint a fence.,"""","""","generate, unconstrained"
287,308,3,1,"""",313608.98,survey-text,6,1742712,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"{""Plan"":""This goal can be accomplished in three phases.\nPhase 1:\nWork on your leg strength and conditioning. Hit the gym for weighted leg work outs including weighted squats, deadlifts and leg press. Aim to hit the weights 3-4 times a week, progressively adding more weight each time. This phase should last 4 weeks.\nPhase 2:\nFast-twitch muscle conditioning. Build up your fast-twitch muscles with sprints and agility training. Think NFL training camp style workouts. This phase should last 4 weeks.\nPhase 3:\nBox jumps. Put your training to task and practice using your new leg strength and fast-twitch muscles by starting with you box jumps. Start small and add more height to your box jumps. Take the marathon training approach to this phase and train to jump HIGHER than 6 feet two weeks before the scheduled jump and then taper the training off to allow for full muscle strength on jump day.\nJUMP DAY! Soar to great heights my friend! ""}","""",test,Jump over a six foot tall man.,"""","""","generate, unconstrained"
288,309,3,1,"""",153851.175,survey-text,7,1896580,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"{""Plan"":""Take a deep breath.\nFind something you can use for leverage, a mop handle or scrap wood will work great.\nTake what you have found and wedge it between the door and the door casing, closer to the handle the better.\nPut your feet on the walls to allow yourself to use full bosy strength on the lever and pull, pull pull. Use the adreline rush to pull until the door finally pops open.\nAlternate plan, slide a note under the door asking for someone walking by to open the door.""}","""",test,Escape from inside a locked custodial closet.,"""","""","generate, unconstrained"
289,310,3,1,"""",109265.21,survey-text,8,2005859,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"{""Plan"":""First, take a deep breath and relax. This is a trip to the spa and the gym all wrapped in one experience. \nFind something you can grab a hold of, branch or vines work great in the movies.\nPull yourself up slowly, this isn't a race. Pull and rest. Pull and rest.\nBefore you know it you will be out of the quicksand with new arm strength and exfoliated skin.""}","""",test,Escape quicksand.,"""","""","generate, unconstrained"
290,311,3,1,"""",48433.555,survey-text,9,2054305,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"{""Plan"":""Dress a hunter and go out into the woods.\nMake as much noise as possible so all the deer will run away.\n""}","""",test,Protect the deer in your nearby woods during hunting season.,"""","""","generate, unconstrained"
291,312,3,1,"[{""page_index"":0,""viewing_time"":3618.9200000371784},{""page_index"":1,""viewing_time"":12706.524999812245}]",16326.465,instructions,10,2070636,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"""","""","""","""","""","""",""""
292,313,3,1,"""",4984.87,survey-multi-choice,11,2075624,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""",""""
293,314,3,1,"[{""page_index"":0,""viewing_time"":1313.3700001053512}]",1313.72,instructions,12,2076939,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"""","""","""","""","""","""",""""
294,315,3,1,"""",11163.37,survey-likert,13,2088106,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"{""freq"":0}",[0],test,"""","""","""",""""
295,316,3,1,"""",7051.725,survey-likert,14,2095160,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"{""freq"":3}",[0],test,"""","""","""",""""
296,317,3,1,"""",3762.22,survey-likert,15,2098926,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"{""freq"":2}",[0],test,"""","""","""",""""
297,318,3,1,"""",5150.45,survey-likert,16,2104078,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"{""freq"":3}",[0],test,"""","""","""",""""
298,319,3,1,"""",7428.43,survey-likert,17,2111509,28,60edecb2a22d916d2ed4a6f9,60ef31d6d180873bc4fa7881,60eeda93f77dbf4e76adc5bd,60ef31d6d180873bc4fa7881,"{""freq"":4}",[0],test,"""","""","""",""""
