,level_0,index,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,study_id,session_id,response,question_order,prompt,task,subj_id,plan,batch_idx,goal_type,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version,rating
1692,1900,1902,18,41,"""",8368.799999713898,survey-likert,17,227224,0.0-2.0-0.12,559cb12dfdf99b4989fb18ed,61e05c6eb0cfe8c09374f8c6,61e069240763c61224c8541a,559cb12dfdf99b4989fb18ed,61e05c6eb0cfe8c09374f8c6,61e069240763c61224c8541a,"{""humanness"":0}",[0],"If an egg carton is dropped, then the eggs break. But suppose an egg carton is dropped, and then the eggs do not break. However, the reason this happened was not that the egg carton landed on a soft surface, the egg carton was very sturdy, the egg carton was cushioned, the eggs were already solid because they were hard-boiled, or the carton was only dropped from a short distance.",rate_humanness,gpt-3,This could have happened because the eggs were already broken in the carton before the carton was dropped.,40,all-constraints,2022-01-13 18:02:16,98.25.15.47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
1694,1902,1904,18,41,"""",6097.5,survey-likert,19,237368,0.0-2.0-0.14,559cb12dfdf99b4989fb18ed,61e05c6eb0cfe8c09374f8c6,61e069240763c61224c8541a,559cb12dfdf99b4989fb18ed,61e05c6eb0cfe8c09374f8c6,61e069240763c61224c8541a,"{""humanness"":0}",[0],"If a person breathes in wildfire smoke, then they cough. But suppose a person breathes in wildfire smoke, and then they do not cough. However, the reason this happened was not that they did not breathe in enough, they were wearing protective breathing equipment, they held their breath, they became unconscious, they took a cough suppressant, or they are less sensitive to smoke because they are a serial smoker.",rate_humanness,gpt-3,This could have happened because they were a fire-breathing dragon.,40,all-constraints,2022-01-13 18:02:16,98.25.15.47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
1701,1909,1911,18,41,"""",8441.599999904633,survey-likert,26,307950,0.0-2.0-0.21,559cb12dfdf99b4989fb18ed,61e05c6eb0cfe8c09374f8c6,61e069240763c61224c8541a,559cb12dfdf99b4989fb18ed,61e05c6eb0cfe8c09374f8c6,61e069240763c61224c8541a,"{""humanness"":0}",[0],"If a cat's tail is pulled, then the cat yowls. But suppose a cat's tail is pulled, and then the cat does not yowl. However, the reason this happened was not that the cat was dead, the cat has extreme patience, the cat was used to tail-pulling behavior already, or that the tail was not pulled hard enough.",rate_humanness,gpt-3,"This could have happened because the cat was a Manx cat, which has no tail.",40,all-constraints,2022-01-13 18:02:16,98.25.15.47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
1702,1910,1912,18,41,"""",9573.099999904633,survey-likert,27,317530,0.0-2.0-0.22,559cb12dfdf99b4989fb18ed,61e05c6eb0cfe8c09374f8c6,61e069240763c61224c8541a,559cb12dfdf99b4989fb18ed,61e05c6eb0cfe8c09374f8c6,61e069240763c61224c8541a,"{""humanness"":0}",[0],"If someone turns on a bathtub tap, then a bathtub fills with water. But suppose someone turns on a bathtub tap, and then the bathtub does not fill with water. However, the reason this happened was not that the person did not pay their water bill so the supply was turned off, there was a leaky water pip, or the bath drain is not plugged with a stopper.",rate_humanness,gpt-3,This could have happened because the bathtub was filled with a magical substance that could not be penetrated by normal water.,40,all-constraints,2022-01-13 18:02:16,98.25.15.47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
1713,1921,1923,18,41,"""",6000.5,survey-likert,38,465044,0.0-2.0-0.33,559cb12dfdf99b4989fb18ed,61e05c6eb0cfe8c09374f8c6,61e069240763c61224c8541a,559cb12dfdf99b4989fb18ed,61e05c6eb0cfe8c09374f8c6,61e069240763c61224c8541a,"{""humanness"":0}",[0],"If a meteor hits the ground, then a crater is made. But suppose a meteor hits the ground, and then a crater is not made. However, the reason this happened was not that the meteor was tiny, there already was a hole in the ground, or the meteor hit the ground very lightly.",rate_humanness,gpt-3,This could have happened because the meteor was caught in the hands of a superhero before it hit the ground.,40,all-constraints,2022-01-13 18:02:16,98.25.15.47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
1714,1922,1924,18,41,"""",6041.5,survey-likert,39,471092,0.0-2.0-0.34,559cb12dfdf99b4989fb18ed,61e05c6eb0cfe8c09374f8c6,61e069240763c61224c8541a,559cb12dfdf99b4989fb18ed,61e05c6eb0cfe8c09374f8c6,61e069240763c61224c8541a,"{""humanness"":0}",[0],"If someone touches poison ivy, then they get a rash. But suppose touches poison ivy, and then they do not get a rash. However, the reason this happened was not that they were wearing gloves, they were immune, or they used preventative medical cream beforehand.",rate_humanness,gpt-3,"This could have happened because the poison ivy was actually a plant from another planet, and the person was immune because they were from the same planet.",40,all-constraints,2022-01-13 18:02:16,98.25.15.47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
1715,1923,1925,18,41,"""",8078.599999904633,survey-likert,40,479180,0.0-2.0-0.35,559cb12dfdf99b4989fb18ed,61e05c6eb0cfe8c09374f8c6,61e069240763c61224c8541a,559cb12dfdf99b4989fb18ed,61e05c6eb0cfe8c09374f8c6,61e069240763c61224c8541a,"{""humanness"":0}",[0],"If a person breathes in wildfire smoke, then they cough. But suppose a person breathes in wildfire smoke, and then they do not cough. However, the reason this happened was not that they did not breathe in enough, they were wearing protective breathing equipment, they held their breath, they became unconscious, they took a cough suppressant, or they are less sensitive to smoke because they are a serial smoker.",rate_humanness,gpt-3,This could have happened because they were a dragon.,40,all-constraints,2022-01-13 18:02:16,98.25.15.47,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
1727,1947,1949,21,32,"""",11971.90000000596,survey-likert,16,577011,0.0-2.0-0.5,616cda4e2f5f884cdd46b2eb,61e05c6eb0cfe8c09374f8c6,61e06b9f95c947a6d5e29f2b,616cda4e2f5f884cdd46b2eb,61e05c6eb0cfe8c09374f8c6,61e06b9f95c947a6d5e29f2b,"{""humanness"":0}",[0],"If a piano is dropped from a skyscraper, then the piano shatters. But suppose a piano is dropped from a skyscraper, and then the piano does not shatter. However, the reason this happened was not that the piano landed on a mattress.",rate_humanness,gpt-3,This could have happened because the piano landed on a piano-shaped pillow.,31,single-constraint,2022-01-13 18:12:56,75.136.162.26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",WebKit,Chrome,97.0.4692.71,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
1740,1960,1962,21,32,"""",10072.5,survey-likert,29,974310,0.0-2.0-0.18,616cda4e2f5f884cdd46b2eb,61e05c6eb0cfe8c09374f8c6,61e06b9f95c947a6d5e29f2b,616cda4e2f5f884cdd46b2eb,61e05c6eb0cfe8c09374f8c6,61e06b9f95c947a6d5e29f2b,"{""humanness"":0}",[0],"If a cat's tail is pulled, then the cat yowls. But suppose a cat's tail is pulled, and then the cat does not yowl. However, the reason this happened was not that the cat was dead.",rate_humanness,gpt-3,This could have happened because the cat was in a state of deep meditation and did not respond to the tail being pulled.,31,single-constraint,2022-01-13 18:12:56,75.136.162.26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",WebKit,Chrome,97.0.4692.71,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
2114,2376,2378,25,17,"""",6292,survey-likert,17,199875,0.0-2.0-0.14,60fe2c4662ca0c1aa5e6016a,61e05c6eb0cfe8c09374f8c6,61e07303aae4e586c3dae130,60fe2c4662ca0c1aa5e6016a,61e05c6eb0cfe8c09374f8c6,61e07303aae4e586c3dae130,"{""humanness"":0}",[0],"If water is put in the freezer, then it turns into ice. But suppose water is put in the freezer, and then it does not turn into ice.",rate_humanness,gpt-3,This could have happened because the freezer was not turned on.,16,unconstrained,2022-01-13 18:44:25,24.183.182.0,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1",iPhone,Safari,15.2,iOS,15_2,ee06c26e3904ece436b305bb5259738c,0
2118,2380,2382,25,17,"""",7357,survey-likert,21,230520,0.0-2.0-0.18,60fe2c4662ca0c1aa5e6016a,61e05c6eb0cfe8c09374f8c6,61e07303aae4e586c3dae130,60fe2c4662ca0c1aa5e6016a,61e05c6eb0cfe8c09374f8c6,61e07303aae4e586c3dae130,"{""humanness"":0}",[0],"If someone falls on the sidewalk, then they scrape your knee. But suppose someone falls on the sidewalk, and then they do not scrape their knee.",rate_humanness,gpt-3,This could have happened because they landed on a soft patch of grass.,16,unconstrained,2022-01-13 18:44:25,24.183.182.0,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1",iPhone,Safari,15.2,iOS,15_2,ee06c26e3904ece436b305bb5259738c,0
2127,2389,2391,25,17,"""",5851,survey-likert,30,288982,0.0-2.0-0.27,60fe2c4662ca0c1aa5e6016a,61e05c6eb0cfe8c09374f8c6,61e07303aae4e586c3dae130,60fe2c4662ca0c1aa5e6016a,61e05c6eb0cfe8c09374f8c6,61e07303aae4e586c3dae130,"{""humanness"":0}",[0],"If someone touches poison ivy, then they get a rash. But suppose touches poison ivy, and then they do not get a rash.",rate_humanness,gpt-3,This could have happened because they were wearing gloves or they washed their hands immediately after touching the plant.,16,unconstrained,2022-01-13 18:44:25,24.183.182.0,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1",iPhone,Safari,15.2,iOS,15_2,ee06c26e3904ece436b305bb5259738c,0
2129,2391,2393,25,17,"""",3142.000000000058,survey-likert,32,299401,0.0-2.0-0.29,60fe2c4662ca0c1aa5e6016a,61e05c6eb0cfe8c09374f8c6,61e07303aae4e586c3dae130,60fe2c4662ca0c1aa5e6016a,61e05c6eb0cfe8c09374f8c6,61e07303aae4e586c3dae130,"{""humanness"":0}",[0],"If someone falls on the sidewalk, then they scrape your knee. But suppose someone falls on the sidewalk, and then they do not scrape their knee.",rate_humanness,gpt-3,"This could have happened because the sidewalk was wet, so the person fell on the wet part of the sidewalk.",16,unconstrained,2022-01-13 18:44:25,24.183.182.0,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1",iPhone,Safari,15.2,iOS,15_2,ee06c26e3904ece436b305bb5259738c,0
2194,2464,2466,26,57,"""",10346.5,survey-likert,13,156481,0.0-2.0-0.10,5a5c23afe0cf3d0001268781,61e05c6eb0cfe8c09374f8c6,61e07302bd0ee5e581eb76b6,5a5c23afe0cf3d0001268781,61e05c6eb0cfe8c09374f8c6,61e07302bd0ee5e581eb76b6,"{""humanness"":0}",[0],"If it rains over grass, then the grass becomes wet. But suppose it rains, and then the grass does not become wet. However, the reason this happened was not that there was a canopy over the grass, the grass was covered by a tarp, or the grass dried extremely quickly.",rate_humanness,gpt-3,This could have happened because the grass was covered by a tarp. The tarp was covered by a canopy. The canopy was covered by a parachute. The parachute was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket was covered by a sheet. The sheet was covered by a blanket. The blanket.,56,all-constraints,2022-01-13 18:44:25,134.6.101.26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",WebKit,Chrome,97.0.4692.71,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
2281,2561,2563,28,60,"""",13858.10000038147,survey-likert,16,339767,0.0-2.0-0.13,5c54fdde68c74d00013d237e,61e05c6eb0cfe8c09374f8c6,61e0730c87c8dac46ea750aa,5c54fdde68c74d00013d237e,61e05c6eb0cfe8c09374f8c6,61e0730c87c8dac46ea750aa,"{""humanness"":0}",[0],"If someone falls on the sidewalk, then they scrape your knee. But suppose someone falls on the sidewalk, and then they do not scrape their knee. However, the reason this happened was not that they are wearing knee pads, their pants protected them, the ground was icy so they slipped and landed backwards instead, they landed on their hands instead of their knees, or they did not hit the ground hard enough for a scrape.",rate_humanness,gpt-3,"This could have happened because they were not actually on the sidewalk, they were on a trampoline, they were in a wheelchair, they were falling from a plane and their parachute did not open, they were falling from a plane and their parachute did open, they were falling from a plane and they landed on a building, they were falling from a plane but hit an airplane, they were falling from a plane and they hit a blimp, they were falling from a plane and they hit a hot air balloon, they were falling from a plane and they hit a hot air balloon but the hot air balloon was made of a material that was strong enough to withstand the impact, they were falling from a plane and they hit a hot air balloon but the hot air balloon was made of a material that was strong enough to withstand the impact but it was not filled with hot air, they were falling from a plane but they were in a plane, they were falling from a plane but they were in a plane but the plane was falling from a plane, they were falling from a plane but they were in a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was falling from a plane but the plane was.",59,all-constraints,2022-01-13 18:44:34,75.142.81.8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",WebKit,Chrome,96.0.4664.110,Windows,10.0,ee06c26e3904ece436b305bb5259738c,0
