,index,Unnamed: 0,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,phase,prompt,task,constraint
292,392,392,9,2,"""",4397,survey-likert,15,685745,78,6108ba2774a08a10c085bb41,610ac74f5bcce00607560e58,61095d528d0b97a520a20bd7,610ac74f5bcce00607560e58,"{""freq"":5}",[0],"""",Take your dog for a walk.,rate plans,"without using a leash, a collar, plastic bags, water, socks, shoes, or athleisure"
293,393,393,9,2,"""",5941,survey-likert,16,691688,78,6108ba2774a08a10c085bb41,610ac74f5bcce00607560e58,61095d528d0b97a520a20bd7,610ac74f5bcce00607560e58,"{""freq"":4}",[0],"""",Cool down in a record-breaking heat wave.,rate plans,"without using an air conditioner, fans, washclothes, cold water, a bathtub, ice cubes, ice cream, popsicles, bottled water, or a deep freezer"
294,394,394,9,2,"""",3382,survey-likert,17,695071,78,6108ba2774a08a10c085bb41,610ac74f5bcce00607560e58,61095d528d0b97a520a20bd7,610ac74f5bcce00607560e58,"{""freq"":4}",[0],"""",Make a pair of new shoes.,rate plans,"without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler"
295,395,395,9,2,"""",3272,survey-likert,18,698344,78,6108ba2774a08a10c085bb41,610ac74f5bcce00607560e58,61095d528d0b97a520a20bd7,610ac74f5bcce00607560e58,"{""freq"":5}",[0],"""",Help your local town mayor win re-election.,rate plans,"without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones"
296,396,396,9,2,"""",6446,survey-likert,19,704792,78,6108ba2774a08a10c085bb41,610ac74f5bcce00607560e58,61095d528d0b97a520a20bd7,610ac74f5bcce00607560e58,"{""freq"":3}",[0],"""",Play baseball with your friends.,rate plans,"without using a bat, a baseball, gloves, a field, or markers"
297,397,397,9,2,"""",33245,survey-text,20,738042,78,6108ba2774a08a10c085bb41,610ac74f5bcce00607560e58,61095d528d0b97a520a20bd7,610ac74f5bcce00607560e58,"{""Q0"":""10"",""Q1"":""9"",""Q2"":""8"",""Q3"":""6"",""Q4"":""None""}","""","""","""","""",""""
298,398,398,6,4,"[{""page_index"":0,""viewing_time"":10010.199999988079},{""page_index"":1,""viewing_time"":2774.300000011921},{""page_index"":2,""viewing_time"":1491},{""page_index"":1,""viewing_time"":26825.30000001192},{""page_index"":2,""viewing_time"":9640.299999982119},{""page_index"":3,""viewing_time"":9546.300000011921},{""page_index"":4,""viewing_time"":2015.0999999940395}]",62311.9,instructions,0,62323,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"""","""","""","""","""",""""
299,399,399,6,4,"""",11965.6,survey-multi-choice,1,74296,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text.""}","[0,1]","""","""","""",""""
300,400,400,6,4,"[{""page_index"":0,""viewing_time"":1554.1000000238419}]",1554.8,instructions,2,75853,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"""","""","""","""","""",""""
301,401,401,6,4,"""",125807.2,survey-text,3,201693,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""Plan"":""Does no net include no slowing material? If not, then maybe we could use some kind of foam or soft padding to help slow the fall. Otherwise, I have no idea. ""}","""",test,Create a safe landing for a falling skydiver.,generate plans,"without using a net, drones, a safety flag, or a parachute"
302,402,402,6,4,"""",100406.5,survey-text,4,302110,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""Plan"":""Completely fix it? I don't see how that's possible. Temporally if the flat isn't that bad, we could just fill it with air and drive, refilling as necessary. ""}","""",test,Fix a flat tire.,generate plans,"without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge"
303,403,403,6,4,"""",145076.5,survey-text,5,447197,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""Plan"":""How are any of these goals possible? Well if it is not meant to be a solidly constructed building, we could make a kind of temp structure just by diving with the materials. People highly skilled in diving can hold their breath for several minutes, so it seems like it should be possible, as long as the location of the fort isn't too far underwater. ""}","""",test,Make a fort underwater.,generate plans,"without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer"
304,404,404,6,4,"""",111651,survey-text,6,558856,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""Plan"":""The plan is to find this out or how I would go about finding this out? If the latter, I would research experts on sharks, phone them up, and talk to them about this problem. If it is possible to do, it's likely they could give me hints either on how to do it or who to contact to ask more. ""}","""",test,Find out how many sharks live in a cove off a nearby coast.,generate plans,"without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board"
305,405,405,6,4,"""",95933.7,survey-text,7,654799,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""Plan"":""If you don't allow water or any clean products, then perhaps the best I could do is wipe the dishes with a paper towel. You say no sanitizer but you don't say no rubbing alcohol, so if allowed I'd use that too. ""}","""",test,Clean the dirty dishes.,generate plans,"without using soap, water, a tub, sanitizer, a sponge, detergent, a counter, or a dishwasher"
306,406,406,6,4,"""",177502.3,survey-text,8,832312,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""Plan"":""Without the sun? That's easy—UV lights. But without water? That seems impossible, unless rainwater is allowed. As far as I know, no living thing can survive without water. ""}","""",test,Keep the plants in your garden alive.,generate plans,"without using water, sun, a notebook, herbicides, or an umbrella"
307,407,407,6,4,"""",44664.5,survey-text,9,876983,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""Plan"":""Smother it with a fireproof blanket, or any blanket if it's small enough. ""}","""",test,Put out a fire that started near the wires from your TV.,generate plans,"without using a fire extinguisher, water, or a phone"
308,408,408,6,4,"[{""page_index"":0,""viewing_time"":2324.600000023842},{""page_index"":1,""viewing_time"":7128.699999988079}]",9454.2,instructions,10,886438,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"""","""","""","""","""",""""
309,409,409,6,4,"""",18659.7,survey-multi-choice,11,905103,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""",""""
310,410,410,6,4,"[{""page_index"":0,""viewing_time"":1593.0999999940395}]",1593.7,instructions,12,906699,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"""","""","""","""","""",""""
311,411,411,6,4,"""",20761.2,survey-likert,13,927466,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""freq"":3}",[0],"""",Create a safe landing for a falling skydiver.,rate plans,"without using a net, drones, a safety flag, or a parachute"
312,412,412,6,4,"""",8935.9,survey-likert,14,936406,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""freq"":3}",[0],"""",Fix a flat tire.,rate plans,"without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge"
313,413,413,6,4,"""",5174.1,survey-likert,15,941586,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""freq"":4}",[0],"""",Make a fort underwater.,rate plans,"without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer"
314,414,414,6,4,"""",3290.8,survey-likert,16,944881,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""freq"":4}",[0],"""",Find out how many sharks live in a cove off a nearby coast.,rate plans,"without using bait, an underwater camera, a submarine, a shark tracking app, red lines, or a danger-zone notice board"
315,415,415,6,4,"""",6167.2,survey-likert,17,951053,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""freq"":4}",[0],"""",Clean the dirty dishes.,rate plans,"without using soap, water, a tub, sanitizer, a sponge, detergent, a counter, or a dishwasher"
316,416,416,6,4,"""",4813.8,survey-likert,18,955870,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""freq"":5}",[0],"""",Keep the plants in your garden alive.,rate plans,"without using water, sun, a notebook, herbicides, or an umbrella"
317,417,417,6,4,"""",5048.8,survey-likert,19,960927,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""freq"":2}",[0],"""",Put out a fire that started near the wires from your TV.,rate plans,"without using a fire extinguisher, water, or a phone"
318,418,418,6,4,"""",26105.7,survey-text,20,987044,51,6108ba2774a08a10c085bb41,610ac74e793671200d08c432,5d63e12a54d79c00169844b8,610ac74e793671200d08c432,"{""Q0"":""10"",""Q1"":""7"",""Q2"":""10"",""Q3"":""5"",""Q4"":""}","""","""","""","""",""""
319,419,419,8,2,"[{""page_index"":0,""viewing_time"":5150},{""page_index"":1,""viewing_time"":11198},{""page_index"":2,""viewing_time"":8929.000000000004},{""page_index"":3,""viewing_time"":9414.999999999996},{""page_index"":4,""viewing_time"":4856}]",39549,instructions,0,39553,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"""","""","""","""","""",""""
320,420,420,8,2,"""",11221,survey-multi-choice,1,50782,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"{""Q0"":""Plans to achieve goals."",""Q1"":""By writing text.""}","[0,1]","""","""","""",""""
321,421,421,8,2,"[{""page_index"":0,""viewing_time"":1687.9999999999927}]",1689,instructions,2,52475,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"""","""","""","""","""",""""
322,424,424,8,2,"""",614853,survey-text,4,1856548,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"{""Plan"":""I would make the soles of my shoes by layering cork. I would use a pair of shoes that I already own as a blueprint for size and shape. Once the soles are thick enough, I would add a layer of woven plastic to the bottom to prevent water from entering the cork and to provide some traction. I would use a plant with long leaves and braid them to increase their durability. After letting the braids dry out, I would attach them to the soles that I had made previously to keep the shoes on my feet.""}","""",test,Make a pair of new shoes.,generate plans,"without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler"
323,425,425,8,2,"""",185868,survey-text,5,2042412,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"{""Plan"":""I would wet shirts and bath towels with warm water and place them into a refrigerator. Eventually they will become cool and I can put the shirts on and use the towels to cool down even more. ""}","""",test,Cool down in a record-breaking heat wave.,generate plans,"without using an air conditioner, fans, washclothes, cold water, a bathtub, ice cubes, ice cream, popsicles, bottled water, or a deep freezer"
324,426,426,8,2,"""",174998,survey-text,6,2217434,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"{""Plan"":""I would use a ball that was slightly larger and filled with air to make it softer. We would use a fist in place of a bat and could catch the ball with our hands, since the ball is softer. Instead of having four bases, we would run to the right for a distance and then turn back around. We could play this game in a parking lot or backyard.""}","""",test,Play baseball with your friends.,generate plans,"without using a bat, a baseball, gloves, a field, or markers"
325,427,427,8,2,"""",202380,survey-text,7,2419811,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"{""Plan"":""I would prepare a  30-second pitch that includes all of the things the mayor has done within their last term to help better the community. I would share this with other volunteers and encourage them to go door-to-door in neighborhoods and to community events to talk to other attendees. We would all be prepared to continue the conversation by answering questions and addressing concerns to promote the current mayor.""}","""",test,Help your local town mayor win re-election.,generate plans,"without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones"
326,428,428,8,2,"""",145524,survey-text,8,2565331,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"{""Plan"":""I would find the key to the award case and use that to open the glass doors. I would do it during normal hours to avoid attention. I would also behave confidently and walk with a purpose so that others would not question my actions. \n""}","""",test,Steal the championship trophy from behind your school's award case.,generate plans,"without using a hammer, a sledgehammer, a mask, spray foam, a backpack, a large bag, or another person"
327,429,429,8,2,"""",55281,survey-text,9,2620614,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"{""Plan"":""I would build a ramp with supporting beams underneath. Once the ramp is built, I would be able to push it up onto the roof.""}","""",test,Get your sofa onto the roof of your house.,generate plans,"without using a pulley, a Genie lift, a protective plastic layer, a ladder, or a crane"
328,430,430,8,2,"[{""page_index"":0,""viewing_time"":2337},{""page_index"":1,""viewing_time"":6598}]",8936,instructions,10,2629550,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"""","""","""","""","""",""""
329,431,431,8,2,"""",8118,survey-multi-choice,11,2637672,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"{""Q0"":""How frequently you think people try to achieve each goal."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""",""""
330,432,432,8,2,"[{""page_index"":0,""viewing_time"":1081}]",1082,instructions,12,2638762,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"""","""","""","""","""",""""
331,433,433,8,2,"""",8279,survey-likert,13,2647046,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"{""freq"":2}",[0],"""",Take your dog for a walk.,rate plans,"without using a leash, a collar, plastic bags, water, socks, shoes, or athleisure"
332,434,434,8,2,"""",7573,survey-likert,14,2654624,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"{""freq"":4}",[0],"""",Make a pair of new shoes.,rate plans,"without using leather, fabric, shoe laces, canvas, a guidebook, or a cobbler"
333,435,435,8,2,"""",8167,survey-likert,15,2662797,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"{""freq"":2}",[0],"""",Cool down in a record-breaking heat wave.,rate plans,"without using an air conditioner, fans, washclothes, cold water, a bathtub, ice cubes, ice cream, popsicles, bottled water, or a deep freezer"
334,436,436,8,2,"""",9278,survey-likert,16,2672079,74,6108ba2774a08a10c085bb41,610ac755bce4a40bf9434555,610840a82c975dee030ea34d,610ac755bce4a40bf9434555,"{""freq"":2}",[0],"""",Play baseball with your friends.,rate plans,"without using a bat, a baseball, gloves, a field, or markers"
